DATE,IOER
11/07/2019,2.35
12/07/2019,2.35
13/07/2019,2.35
14/07/2019,2.35
15/07/2019,2.35
16/07/2019,2.35
17/07/2019,2.35
18/07/2019,2.35
19/07/2019,2.35
20/07/2019,2.35
21/07/2019,2.35
22/07/2019,2.35
23/07/2019,2.35
24/07/2019,2.35
25/07/2019,2.35
26/07/2019,2.35
27/07/2019,2.35
28/07/2019,2.35
29/07/2019,2.35
30/07/2019,2.35
31/07/2019,2.35
01/08/2019,2.1
02/08/2019,2.1
03/08/2019,2.1
04/08/2019,2.1
05/08/2019,2.1
06/08/2019,2.1
07/08/2019,2.1
08/08/2019,2.1
09/08/2019,2.1
10/08/2019,2.1
11/08/2019,2.1
12/08/2019,2.1
13/08/2019,2.1
14/08/2019,2.1
15/08/2019,2.1
16/08/2019,2.1
17/08/2019,2.1
18/08/2019,2.1
19/08/2019,2.1
20/08/2019,2.1
21/08/2019,2.1
22/08/2019,2.1
23/08/2019,2.1
24/08/2019,2.1
25/08/2019,2.1
26/08/2019,2.1
27/08/2019,2.1
28/08/2019,2.1
29/08/2019,2.1
30/08/2019,2.1
31/08/2019,2.1
01/09/2019,2.1
02/09/2019,2.1
03/09/2019,2.1
04/09/2019,2.1
05/09/2019,2.1
06/09/2019,2.1
07/09/2019,2.1
08/09/2019,2.1
09/09/2019,2.1
10/09/2019,2.1
11/09/2019,2.1
12/09/2019,2.1
13/09/2019,2.1
14/09/2019,2.1
15/09/2019,2.1
16/09/2019,2.1
17/09/2019,2.1
18/09/2019,2.1
19/09/2019,1.8
20/09/2019,1.8
21/09/2019,1.8
22/09/2019,1.8
23/09/2019,1.8
24/09/2019,1.8
25/09/2019,1.8
26/09/2019,1.8
27/09/2019,1.8
28/09/2019,1.8
29/09/2019,1.8
30/09/2019,1.8
01/10/2019,1.8
02/10/2019,1.8
03/10/2019,1.8
04/10/2019,1.8
05/10/2019,1.8
06/10/2019,1.8
07/10/2019,1.8
08/10/2019,1.8
09/10/2019,1.8
10/10/2019,1.8
11/10/2019,1.8
12/10/2019,1.8
13/10/2019,1.8
14/10/2019,1.8
15/10/2019,1.8
16/10/2019,1.8
17/10/2019,1.8
18/10/2019,1.8
19/10/2019,1.8
20/10/2019,1.8
21/10/2019,1.8
22/10/2019,1.8
23/10/2019,1.8
24/10/2019,1.8
25/10/2019,1.8
26/10/2019,1.8
27/10/2019,1.8
28/10/2019,1.8
29/10/2019,1.8
30/10/2019,1.8
31/10/2019,1.55
01/11/2019,1.55
02/11/2019,1.55
03/11/2019,1.55
04/11/2019,1.55
05/11/2019,1.55
06/11/2019,1.55
07/11/2019,1.55
08/11/2019,1.55
09/11/2019,1.55
10/11/2019,1.55
11/11/2019,1.55
12/11/2019,1.55
13/11/2019,1.55
14/11/2019,1.55
15/11/2019,1.55
16/11/2019,1.55
17/11/2019,1.55
18/11/2019,1.55
19/11/2019,1.55
20/11/2019,1.55
21/11/2019,1.55
22/11/2019,1.55
23/11/2019,1.55
24/11/2019,1.55
25/11/2019,1.55
26/11/2019,1.55
27/11/2019,1.55
28/11/2019,1.55
29/11/2019,1.55
30/11/2019,1.55
01/12/2019,1.55
02/12/2019,1.55
03/12/2019,1.55
04/12/2019,1.55
05/12/2019,1.55
06/12/2019,1.55
07/12/2019,1.55
08/12/2019,1.55
09/12/2019,1.55
10/12/2019,1.55
11/12/2019,1.55
12/12/2019,1.55
13/12/2019,1.55
14/12/2019,1.55
15/12/2019,1.55
16/12/2019,1.55
17/12/2019,1.55
18/12/2019,1.55
19/12/2019,1.55
20/12/2019,1.55
21/12/2019,1.55
22/12/2019,1.55
23/12/2019,1.55
24/12/2019,1.55
25/12/2019,1.55
26/12/2019,1.55
27/12/2019,1.55
28/12/2019,1.55
29/12/2019,1.55
30/12/2019,1.55
31/12/2019,1.55
01/01/2020,1.55
02/01/2020,1.55
03/01/2020,1.55
04/01/2020,1.55
05/01/2020,1.55
06/01/2020,1.55
07/01/2020,1.55
08/01/2020,1.55
09/01/2020,1.55
10/01/2020,1.55
11/01/2020,1.55
12/01/2020,1.55
13/01/2020,1.55
14/01/2020,1.55
15/01/2020,1.55
16/01/2020,1.55
17/01/2020,1.55
18/01/2020,1.55
19/01/2020,1.55
20/01/2020,1.55
21/01/2020,1.55
22/01/2020,1.55
23/01/2020,1.55
24/01/2020,1.55
25/01/2020,1.55
26/01/2020,1.55
27/01/2020,1.55
28/01/2020,1.55
29/01/2020,1.55
30/01/2020,1.6
31/01/2020,1.6
01/02/2020,1.6
02/02/2020,1.6
03/02/2020,1.6
04/02/2020,1.6
05/02/2020,1.6
06/02/2020,1.6
07/02/2020,1.6
08/02/2020,1.6
09/02/2020,1.6
10/02/2020,1.6
11/02/2020,1.6
12/02/2020,1.6
13/02/2020,1.6
14/02/2020,1.6
15/02/2020,1.6
16/02/2020,1.6
17/02/2020,1.6
18/02/2020,1.6
19/02/2020,1.6
20/02/2020,1.6
21/02/2020,1.6
22/02/2020,1.6
23/02/2020,1.6
24/02/2020,1.6
25/02/2020,1.6
26/02/2020,1.6
27/02/2020,1.6
28/02/2020,1.6
29/02/2020,1.6
01/03/2020,1.6
02/03/2020,1.6
03/03/2020,1.6
04/03/2020,1.1
05/03/2020,1.1
06/03/2020,1.1
07/03/2020,1.1
08/03/2020,1.1
09/03/2020,1.1
10/03/2020,1.1
11/03/2020,1.1
12/03/2020,1.1
13/03/2020,1.1
14/03/2020,1.1
15/03/2020,1.1
16/03/2020,0.1
17/03/2020,0.1
18/03/2020,0.1
19/03/2020,0.1
20/03/2020,0.1
21/03/2020,0.1
22/03/2020,0.1
23/03/2020,0.1
24/03/2020,0.1
25/03/2020,0.1
26/03/2020,0.1
27/03/2020,0.1
28/03/2020,0.1
29/03/2020,0.1
30/03/2020,0.1
31/03/2020,0.1
01/04/2020,0.1
02/04/2020,0.1
03/04/2020,0.1
04/04/2020,0.1
05/04/2020,0.1
06/04/2020,0.1
07/04/2020,0.1
08/04/2020,0.1
09/04/2020,0.1
10/04/2020,0.1
11/04/2020,0.1
12/04/2020,0.1
13/04/2020,0.1
14/04/2020,0.1
15/04/2020,0.1
16/04/2020,0.1
17/04/2020,0.1
18/04/2020,0.1
19/04/2020,0.1
20/04/2020,0.1
21/04/2020,0.1
22/04/2020,0.1
23/04/2020,0.1
24/04/2020,0.1
25/04/2020,0.1
26/04/2020,0.1
27/04/2020,0.1
28/04/2020,0.1
29/04/2020,0.1
30/04/2020,0.1
01/05/2020,0.1
02/05/2020,0.1
03/05/2020,0.1
04/05/2020,0.1
05/05/2020,0.1
06/05/2020,0.1
07/05/2020,0.1
08/05/2020,0.1
09/05/2020,0.1
10/05/2020,0.1
11/05/2020,0.1
12/05/2020,0.1
13/05/2020,0.1
14/05/2020,0.1
15/05/2020,0.1
16/05/2020,0.1
17/05/2020,0.1
18/05/2020,0.1
19/05/2020,0.1
20/05/2020,0.1
21/05/2020,0.1
22/05/2020,0.1
23/05/2020,0.1
24/05/2020,0.1
25/05/2020,0.1
26/05/2020,0.1
27/05/2020,0.1
28/05/2020,0.1
29/05/2020,0.1
30/05/2020,0.1
31/05/2020,0.1
01/06/2020,0.1
02/06/2020,0.1
03/06/2020,0.1
04/06/2020,0.1
05/06/2020,0.1
06/06/2020,0.1
07/06/2020,0.1
08/06/2020,0.1
09/06/2020,0.1
10/06/2020,0.1
11/06/2020,0.1
12/06/2020,0.1
13/06/2020,0.1
14/06/2020,0.1
15/06/2020,0.1
16/06/2020,0.1
17/06/2020,0.1
18/06/2020,0.1
19/06/2020,0.1
20/06/2020,0.1
21/06/2020,0.1
22/06/2020,0.1
23/06/2020,0.1
24/06/2020,0.1
25/06/2020,0.1
26/06/2020,0.1
27/06/2020,0.1
28/06/2020,0.1
29/06/2020,0.1
30/06/2020,0.1
01/07/2020,0.1
02/07/2020,0.1
03/07/2020,0.1
04/07/2020,0.1
05/07/2020,0.1
06/07/2020,0.1
07/07/2020,0.1
08/07/2020,0.1
09/07/2020,0.1
10/07/2020,0.1
11/07/2020,0.1
12/07/2020,0.1
13/07/2020,0.1
14/07/2020,0.1
15/07/2020,0.1
16/07/2020,0.1
17/07/2020,0.1
18/07/2020,0.1
19/07/2020,0.1
20/07/2020,0.1
21/07/2020,0.1
22/07/2020,0.1
23/07/2020,0.1
24/07/2020,0.1
25/07/2020,0.1
26/07/2020,0.1
27/07/2020,0.1
28/07/2020,0.1
29/07/2020,0.1
30/07/2020,0.1
31/07/2020,0.1
01/08/2020,0.1
02/08/2020,0.1
03/08/2020,0.1
04/08/2020,0.1
05/08/2020,0.1
06/08/2020,0.1
07/08/2020,0.1
08/08/2020,0.1
09/08/2020,0.1
10/08/2020,0.1
11/08/2020,0.1
12/08/2020,0.1
13/08/2020,0.1
14/08/2020,0.1
15/08/2020,0.1
16/08/2020,0.1
17/08/2020,0.1
18/08/2020,0.1
19/08/2020,0.1
20/08/2020,0.1
21/08/2020,0.1
22/08/2020,0.1
23/08/2020,0.1
24/08/2020,0.1
25/08/2020,0.1
26/08/2020,0.1
27/08/2020,0.1
28/08/2020,0.1
29/08/2020,0.1
30/08/2020,0.1
31/08/2020,0.1
01/09/2020,0.1
02/09/2020,0.1
03/09/2020,0.1
04/09/2020,0.1
05/09/2020,0.1
06/09/2020,0.1
07/09/2020,0.1
08/09/2020,0.1
09/09/2020,0.1
10/09/2020,0.1
11/09/2020,0.1
12/09/2020,0.1
13/09/2020,0.1
14/09/2020,0.1
15/09/2020,0.1
16/09/2020,0.1
17/09/2020,0.1
18/09/2020,0.1
19/09/2020,0.1
20/09/2020,0.1
21/09/2020,0.1
22/09/2020,0.1
23/09/2020,0.1
24/09/2020,0.1
25/09/2020,0.1
26/09/2020,0.1
27/09/2020,0.1
28/09/2020,0.1
29/09/2020,0.1
30/09/2020,0.1
01/10/2020,0.1
02/10/2020,0.1
03/10/2020,0.1
04/10/2020,0.1
05/10/2020,0.1
06/10/2020,0.1
07/10/2020,0.1
08/10/2020,0.1
09/10/2020,0.1
10/10/2020,0.1
11/10/2020,0.1
12/10/2020,0.1
13/10/2020,0.1
14/10/2020,0.1
15/10/2020,0.1
16/10/2020,0.1
17/10/2020,0.1
18/10/2020,0.1
19/10/2020,0.1
20/10/2020,0.1
21/10/2020,0.1
22/10/2020,0.1
23/10/2020,0.1
24/10/2020,0.1
25/10/2020,0.1
26/10/2020,0.1
27/10/2020,0.1
28/10/2020,0.1
29/10/2020,0.1
30/10/2020,0.1
31/10/2020,0.1
01/11/2020,0.1
02/11/2020,0.1
03/11/2020,0.1
04/11/2020,0.1
05/11/2020,0.1
06/11/2020,0.1
07/11/2020,0.1
08/11/2020,0.1
09/11/2020,0.1
10/11/2020,0.1
11/11/2020,0.1
12/11/2020,0.1
13/11/2020,0.1
14/11/2020,0.1
15/11/2020,0.1
16/11/2020,0.1
17/11/2020,0.1
18/11/2020,0.1
19/11/2020,0.1
20/11/2020,0.1
21/11/2020,0.1
22/11/2020,0.1
23/11/2020,0.1
24/11/2020,0.1
25/11/2020,0.1
26/11/2020,0.1
27/11/2020,0.1
28/11/2020,0.1
29/11/2020,0.1
30/11/2020,0.1
01/12/2020,0.1
02/12/2020,0.1
03/12/2020,0.1
04/12/2020,0.1
05/12/2020,0.1
06/12/2020,0.1
07/12/2020,0.1
08/12/2020,0.1
09/12/2020,0.1
10/12/2020,0.1
11/12/2020,0.1
12/12/2020,0.1
13/12/2020,0.1
14/12/2020,0.1
15/12/2020,0.1
16/12/2020,0.1
17/12/2020,0.1
18/12/2020,0.1
19/12/2020,0.1
20/12/2020,0.1
21/12/2020,0.1
22/12/2020,0.1
23/12/2020,0.1
24/12/2020,0.1
25/12/2020,0.1
26/12/2020,0.1
27/12/2020,0.1
28/12/2020,0.1
29/12/2020,0.1
30/12/2020,0.1
31/12/2020,0.1
01/01/2021,0.1
02/01/2021,0.1
03/01/2021,0.1
04/01/2021,0.1
05/01/2021,0.1
06/01/2021,0.1
07/01/2021,0.1
08/01/2021,0.1
09/01/2021,0.1
10/01/2021,0.1
11/01/2021,0.1
12/01/2021,0.1
13/01/2021,0.1
14/01/2021,0.1
15/01/2021,0.1
16/01/2021,0.1
17/01/2021,0.1
18/01/2021,0.1
19/01/2021,0.1
20/01/2021,0.1
21/01/2021,0.1
22/01/2021,0.1
23/01/2021,0.1
24/01/2021,0.1
25/01/2021,0.1
26/01/2021,0.1
27/01/2021,0.1
28/01/2021,0.1
29/01/2021,0.1
30/01/2021,0.1
31/01/2021,0.1
01/02/2021,0.1
02/02/2021,0.1
03/02/2021,0.1
04/02/2021,0.1
05/02/2021,0.1
06/02/2021,0.1
07/02/2021,0.1
08/02/2021,0.1
09/02/2021,0.1
10/02/2021,0.1
11/02/2021,0.1
12/02/2021,0.1
13/02/2021,0.1
14/02/2021,0.1
15/02/2021,0.1
16/02/2021,0.1
17/02/2021,0.1
18/02/2021,0.1
19/02/2021,0.1
20/02/2021,0.1
21/02/2021,0.1
22/02/2021,0.1
23/02/2021,0.1
24/02/2021,0.1
25/02/2021,0.1
26/02/2021,0.1
27/02/2021,0.1
28/02/2021,0.1
01/03/2021,0.1
02/03/2021,0.1
03/03/2021,0.1
04/03/2021,0.1
05/03/2021,0.1
06/03/2021,0.1
07/03/2021,0.1
08/03/2021,0.1
09/03/2021,0.1
10/03/2021,0.1
11/03/2021,0.1
12/03/2021,0.1
13/03/2021,0.1
14/03/2021,0.1
15/03/2021,0.1
16/03/2021,0.1
17/03/2021,0.1
18/03/2021,0.1
19/03/2021,0.1
20/03/2021,0.1
21/03/2021,0.1
22/03/2021,0.1
23/03/2021,0.1
24/03/2021,0.1
25/03/2021,0.1
26/03/2021,0.1
27/03/2021,0.1
28/03/2021,0.1
29/03/2021,0.1
30/03/2021,0.1
31/03/2021,0.1
01/04/2021,0.1
02/04/2021,0.1
03/04/2021,0.1
04/04/2021,0.1
05/04/2021,0.1
06/04/2021,0.1
07/04/2021,0.1
08/04/2021,0.1
09/04/2021,0.1
10/04/2021,0.1
11/04/2021,0.1
12/04/2021,0.1
13/04/2021,0.1
14/04/2021,0.1
15/04/2021,0.1
16/04/2021,0.1
17/04/2021,0.1
18/04/2021,0.1
19/04/2021,0.1
20/04/2021,0.1
21/04/2021,0.1
22/04/2021,0.1
23/04/2021,0.1
24/04/2021,0.1
25/04/2021,0.1
26/04/2021,0.1
27/04/2021,0.1
28/04/2021,0.1
29/04/2021,0.1
30/04/2021,0.1
01/05/2021,0.1
02/05/2021,0.1
03/05/2021,0.1
04/05/2021,0.1
05/05/2021,0.1
06/05/2021,0.1
07/05/2021,0.1
08/05/2021,0.1
09/05/2021,0.1
10/05/2021,0.1
11/05/2021,0.1
12/05/2021,0.1
13/05/2021,0.1
14/05/2021,0.1
15/05/2021,0.1
16/05/2021,0.1
17/05/2021,0.1
18/05/2021,0.1
19/05/2021,0.1
20/05/2021,0.1
21/05/2021,0.1
22/05/2021,0.1
23/05/2021,0.1
24/05/2021,0.1
25/05/2021,0.1
26/05/2021,0.1
27/05/2021,0.1
28/05/2021,0.1
29/05/2021,0.1
30/05/2021,0.1
31/05/2021,0.1
01/06/2021,0.1
02/06/2021,0.1
03/06/2021,0.1
04/06/2021,0.1
05/06/2021,0.1
06/06/2021,0.1
07/06/2021,0.1
08/06/2021,0.1
09/06/2021,0.1
10/06/2021,0.1
11/06/2021,0.1
12/06/2021,0.1
13/06/2021,0.1
14/06/2021,0.1
15/06/2021,0.1
16/06/2021,0.1
17/06/2021,0.15
18/06/2021,0.15
19/06/2021,0.15
20/06/2021,0.15
21/06/2021,0.15
22/06/2021,0.15
23/06/2021,0.15
24/06/2021,0.15
25/06/2021,0.15
26/06/2021,0.15
27/06/2021,0.15
28/06/2021,0.15
29/06/2021,0.15
30/06/2021,0.15
01/07/2021,0.15
02/07/2021,0.15
03/07/2021,0.15
04/07/2021,0.15
05/07/2021,0.15
06/07/2021,0.15
07/07/2021,0.15
08/07/2021,0.15
09/07/2021,0.15
10/07/2021,0.15
11/07/2021,0.15
12/07/2021,0.15
13/07/2021,0.15
14/07/2021,0.15
15/07/2021,0.15
16/07/2021,0.15
17/07/2021,0.15
18/07/2021,0.15
19/07/2021,0.15
20/07/2021,0.15
21/07/2021,0.15
22/07/2021,0.15
23/07/2021,0.15
24/07/2021,0.15
25/07/2021,0.15
26/07/2021,0.15
27/07/2021,0.15
28/07/2021,0.15
29/07/2021,0.15
30/07/2021,0.15
31/07/2021,0.15
01/08/2021,0.15
02/08/2021,0.15
03/08/2021,0.15
04/08/2021,0.15
05/08/2021,0.15
06/08/2021,0.15
07/08/2021,0.15
08/08/2021,0.15
09/08/2021,0.15
10/08/2021,0.15
11/08/2021,0.15
12/08/2021,0.15
13/08/2021,0.15
14/08/2021,0.15
15/08/2021,0.15
16/08/2021,0.15
17/08/2021,0.15
18/08/2021,0.15
19/08/2021,0.15
20/08/2021,0.15
21/08/2021,0.15
22/08/2021,0.15
23/08/2021,0.15
24/08/2021,0.15
25/08/2021,0.15
26/08/2021,0.15
27/08/2021,0.15
28/08/2021,0.15
29/08/2021,0.15
30/08/2021,0.15
31/08/2021,0.15
01/09/2021,0.15
02/09/2021,0.15
03/09/2021,0.15
04/09/2021,0.15
05/09/2021,0.15
06/09/2021,0.15
07/09/2021,0.15
08/09/2021,0.15
09/09/2021,0.15
10/09/2021,0.15
11/09/2021,0.15
12/09/2021,0.15
13/09/2021,0.15
14/09/2021,0.15
15/09/2021,0.15
16/09/2021,0.15
17/09/2021,0.15
18/09/2021,0.15
19/09/2021,0.15
20/09/2021,0.15
21/09/2021,0.15
22/09/2021,0.15
23/09/2021,0.15
24/09/2021,0.15
25/09/2021,0.15
26/09/2021,0.15
27/09/2021,0.15
28/09/2021,0.15
29/09/2021,0.15
30/09/2021,0.15
01/10/2021,0.15
02/10/2021,0.15
03/10/2021,0.15
04/10/2021,0.15
05/10/2021,0.15
06/10/2021,0.15
07/10/2021,0.15
08/10/2021,0.15
09/10/2021,0.15
10/10/2021,0.15
11/10/2021,0.15
12/10/2021,0.15
13/10/2021,0.15
14/10/2021,0.15
15/10/2021,0.15
16/10/2021,0.15
17/10/2021,0.15
18/10/2021,0.15
19/10/2021,0.15
20/10/2021,0.15
21/10/2021,0.15
22/10/2021,0.15
23/10/2021,0.15
24/10/2021,0.15
25/10/2021,0.15
26/10/2021,0.15
27/10/2021,0.15
28/10/2021,0.15
29/10/2021,0.15
30/10/2021,0.15
31/10/2021,0.15
01/11/2021,0.15
02/11/2021,0.15
03/11/2021,0.15
04/11/2021,0.15
05/11/2021,0.15
06/11/2021,0.15
07/11/2021,0.15
08/11/2021,0.15
09/11/2021,0.15
10/11/2021,0.15
11/11/2021,0.15
12/11/2021,0.15
13/11/2021,0.15
14/11/2021,0.15
15/11/2021,0.15
16/11/2021,0.15
17/11/2021,0.15
18/11/2021,0.15
19/11/2021,0.15
20/11/2021,0.15
21/11/2021,0.15
22/11/2021,0.15
23/11/2021,0.15
24/11/2021,0.15
25/11/2021,0.15
26/11/2021,0.15
27/11/2021,0.15
28/11/2021,0.15
29/11/2021,0.15
30/11/2021,0.15
01/12/2021,0.15
02/12/2021,0.15
03/12/2021,0.15
04/12/2021,0.15
05/12/2021,0.15
06/12/2021,0.15
07/12/2021,0.15
08/12/2021,0.15
09/12/2021,0.15
10/12/2021,0.15
11/12/2021,0.15
12/12/2021,0.15
13/12/2021,0.15
14/12/2021,0.15
15/12/2021,0.15
16/12/2021,0.15
17/12/2021,0.15
18/12/2021,0.15
19/12/2021,0.15
20/12/2021,0.15
21/12/2021,0.15
22/12/2021,0.15
23/12/2021,0.15
24/12/2021,0.15
25/12/2021,0.15
26/12/2021,0.15
27/12/2021,0.15
28/12/2021,0.15
29/12/2021,0.15
30/12/2021,0.15
31/12/2021,0.15
01/01/2022,0.15
02/01/2022,0.15
03/01/2022,0.15
04/01/2022,0.15
05/01/2022,0.15
06/01/2022,0.15
07/01/2022,0.15
08/01/2022,0.15
09/01/2022,0.15
10/01/2022,0.15
11/01/2022,0.15
12/01/2022,0.15
13/01/2022,0.15
14/01/2022,0.15
15/01/2022,0.15
16/01/2022,0.15
17/01/2022,0.15
18/01/2022,0.15
19/01/2022,0.15
20/01/2022,0.15
21/01/2022,0.15
22/01/2022,0.15
23/01/2022,0.15
24/01/2022,0.15
25/01/2022,0.15
26/01/2022,0.15
27/01/2022,0.15
28/01/2022,0.15
29/01/2022,0.15
30/01/2022,0.15
31/01/2022,0.15
01/02/2022,0.15
02/02/2022,0.15
03/02/2022,0.15
04/02/2022,0.15
05/02/2022,0.15
06/02/2022,0.15
07/02/2022,0.15
08/02/2022,0.15
09/02/2022,0.15
10/02/2022,0.15
11/02/2022,0.15
12/02/2022,0.15
13/02/2022,0.15
14/02/2022,0.15
15/02/2022,0.15
16/02/2022,0.15
17/02/2022,0.15
18/02/2022,0.15
19/02/2022,0.15
20/02/2022,0.15
21/02/2022,0.15
22/02/2022,0.15
23/02/2022,0.15
24/02/2022,0.15
25/02/2022,0.15
26/02/2022,0.15
27/02/2022,0.15
28/02/2022,0.15
01/03/2022,0.15
02/03/2022,0.15
03/03/2022,0.15
04/03/2022,0.15
05/03/2022,0.15
06/03/2022,0.15
07/03/2022,0.15
08/03/2022,0.15
09/03/2022,0.15
10/03/2022,0.15
11/03/2022,0.15
12/03/2022,0.15
13/03/2022,0.15
14/03/2022,0.15
15/03/2022,0.15
16/03/2022,0.15
17/03/2022,0.4
18/03/2022,0.4
19/03/2022,0.4
20/03/2022,0.4
21/03/2022,0.4
22/03/2022,0.4
23/03/2022,0.4
24/03/2022,0.4
25/03/2022,0.4
26/03/2022,0.4
27/03/2022,0.4
28/03/2022,0.4
29/03/2022,0.4
30/03/2022,0.4
31/03/2022,0.4
01/04/2022,0.4
02/04/2022,0.4
03/04/2022,0.4
04/04/2022,0.4
05/04/2022,0.4
06/04/2022,0.4
07/04/2022,0.4
08/04/2022,0.4
09/04/2022,0.4
10/04/2022,0.4
11/04/2022,0.4
12/04/2022,0.4
13/04/2022,0.4
14/04/2022,0.4
15/04/2022,0.4
16/04/2022,0.4
17/04/2022,0.4
18/04/2022,0.4
19/04/2022,0.4
20/04/2022,0.4
21/04/2022,0.4
22/04/2022,0.4
23/04/2022,0.4
24/04/2022,0.4
25/04/2022,0.4
26/04/2022,0.4
27/04/2022,0.4
28/04/2022,0.4
29/04/2022,0.4
30/04/2022,0.4
01/05/2022,0.4
02/05/2022,0.4
03/05/2022,0.4
04/05/2022,0.4
05/05/2022,0.9
06/05/2022,0.9
07/05/2022,0.9
08/05/2022,0.9
09/05/2022,0.9
10/05/2022,0.9
11/05/2022,0.9
12/05/2022,0.9
13/05/2022,0.9
14/05/2022,0.9
15/05/2022,0.9
16/05/2022,0.9
17/05/2022,0.9
18/05/2022,0.9
19/05/2022,0.9
20/05/2022,0.9
21/05/2022,0.9
22/05/2022,0.9
23/05/2022,0.9
24/05/2022,0.9
25/05/2022,0.9
26/05/2022,0.9
27/05/2022,0.9
28/05/2022,0.9
29/05/2022,0.9
30/05/2022,0.9
31/05/2022,0.9
01/06/2022,0.9
02/06/2022,0.9
03/06/2022,0.9
04/06/2022,0.9
05/06/2022,0.9
06/06/2022,0.9
07/06/2022,0.9
08/06/2022,0.9
09/06/2022,0.9
10/06/2022,0.9
11/06/2022,0.9
12/06/2022,0.9
13/06/2022,0.9
14/06/2022,0.9
15/06/2022,0.9
16/06/2022,1.65
17/06/2022,1.65
18/06/2022,1.65
19/06/2022,1.65
20/06/2022,1.65
21/06/2022,1.65
22/06/2022,1.65
23/06/2022,1.65
24/06/2022,1.65
25/06/2022,1.65
26/06/2022,1.65
27/06/2022,1.65
28/06/2022,1.65
29/06/2022,1.65
30/06/2022,1.65
01/07/2022,1.65
02/07/2022,1.65
03/07/2022,1.65
04/07/2022,1.65
05/07/2022,1.65
06/07/2022,1.65
07/07/2022,1.65
08/07/2022,1.65
09/07/2022,1.65
10/07/2022,1.65
11/07/2022,1.65
12/07/2022,1.65
13/07/2022,1.65
14/07/2022,1.65
15/07/2022,1.65
16/07/2022,1.65
17/07/2022,1.65
18/07/2022,1.65
19/07/2022,1.65
20/07/2022,1.65
21/07/2022,1.65
22/07/2022,1.65
23/07/2022,1.65
24/07/2022,1.65
25/07/2022,1.65
26/07/2022,1.65
27/07/2022,1.65
28/07/2022,2.4
29/07/2022,2.4
30/07/2022,2.4
31/07/2022,2.4
01/08/2022,2.4
02/08/2022,2.4
03/08/2022,2.4
04/08/2022,2.4
05/08/2022,2.4
06/08/2022,2.4
07/08/2022,2.4
08/08/2022,2.4
09/08/2022,2.4
10/08/2022,2.4
11/08/2022,2.4
12/08/2022,2.4
13/08/2022,2.4
14/08/2022,2.4
15/08/2022,2.4
16/08/2022,2.4
17/08/2022,2.4
18/08/2022,2.4
19/08/2022,2.4
20/08/2022,2.4
21/08/2022,2.4
22/08/2022,2.4
23/08/2022,2.4
24/08/2022,2.4
25/08/2022,2.4
26/08/2022,2.4
27/08/2022,2.4
28/08/2022,2.4
29/08/2022,2.4
30/08/2022,2.4
31/08/2022,2.4
01/09/2022,2.4
02/09/2022,2.4
03/09/2022,2.4
04/09/2022,2.4
05/09/2022,2.4
06/09/2022,2.4
07/09/2022,2.4
08/09/2022,2.4
09/09/2022,2.4
10/09/2022,2.4
11/09/2022,2.4
12/09/2022,2.4
13/09/2022,2.4
14/09/2022,2.4
15/09/2022,2.4
16/09/2022,2.4
17/09/2022,2.4
18/09/2022,2.4
19/09/2022,2.4
20/09/2022,2.4
21/09/2022,2.4
22/09/2022,3.15
23/09/2022,3.15
24/09/2022,3.15
25/09/2022,3.15
26/09/2022,3.15
27/09/2022,3.15
28/09/2022,3.15
29/09/2022,3.15
30/09/2022,3.15
01/10/2022,3.15
02/10/2022,3.15
03/10/2022,3.15
04/10/2022,3.15
05/10/2022,3.15
06/10/2022,3.15
07/10/2022,3.15
08/10/2022,3.15
09/10/2022,3.15
10/10/2022,3.15
11/10/2022,3.15
12/10/2022,3.15
13/10/2022,3.15
14/10/2022,3.15
15/10/2022,3.15
16/10/2022,3.15
17/10/2022,3.15
18/10/2022,3.15
19/10/2022,3.15
20/10/2022,3.15
21/10/2022,3.15
22/10/2022,3.15
23/10/2022,3.15
24/10/2022,3.15
25/10/2022,3.15
26/10/2022,3.15
27/10/2022,3.15
28/10/2022,3.15
29/10/2022,3.15
30/10/2022,3.15
31/10/2022,3.15
01/11/2022,3.15
02/11/2022,3.15
03/11/2022,3.9
04/11/2022,3.9
05/11/2022,3.9
06/11/2022,3.9
07/11/2022,3.9
